model,pre,in,post,time_execution,time_execution_std,true_positives,true_positives_std,true_negatives,true_negatives_std,false_positives,false_positives_std,false_negatives,false_negatives_std,accuracy,accuracy_std,recall,recall_std,specificity,specificity_std,precision,precision_std,npv,npv_std,f1-score,f1-score_std,balanced_accuracy,balanced_accuracy_std,roc_auc,roc_auc_std,pr_auc,pr_auc_std,mcc,mcc_std,log_loss,log_loss_std,cohen_kappa_score,cohen_kappa_score_std,fbeta_score,fbeta_score_std,jaccard_score,jaccard_score_std,hamming_loss,hamming_loss_std,demographic_parity_ratio,demographic_parity_ratio_std,equal_odds_ratio,equal_odds_ratio_std,predictive_parity_ratio,predictive_parity_ratio_std,equal_opportunity_ratio,equal_opportunity_ratio_std,tnr_ratio,tnr_ratio_std,fpr_ratio,fpr_ratio_std,npv_ratio,npv_ratio_std,fnr_ratio,fnr_ratio_std,error_rate_ratio,error_rate_ratio_std,average_odds_difference,average_odds_difference_std,average_predictive_value_difference,average_predictive_value_difference_std,false_positive_rate_ratio,false_positive_rate_ratio_std,false_discovery_rate_ratio,false_discovery_rate_ratio_std,false_negative_rate_ratio,false_negative_rate_ratio_std,false_omission_rate_ratio,false_omission_rate_ratio_std,statistical_parity_difference,statistical_parity_difference_std,equalized_odds_difference,equalized_odds_difference_std,equal_opportunity_difference,equal_opportunity_difference_std,error_rate_difference,error_rate_difference_std,false_positive_rate_difference,false_positive_rate_difference_std,false_discovery_rate_difference,false_discovery_rate_difference_std,false_negative_rate_difference,false_negative_rate_difference_std,false_omission_rate_difference,false_omission_rate_difference_std,true_positive_rate_difference,true_positive_rate_difference_std,between_all_groups_coefficient_of_variation,between_all_groups_coefficient_of_variation_std,between_all_groups_generalized_entropy_index,between_all_groups_generalized_entropy_index_std,between_group_generalized_entropy_index,between_group_generalized_entropy_index_std,between_all_groups_theil_index,between_all_groups_theil_index_std,between_group_coefficient_of_variation,between_group_coefficient_of_variation_std,between_group_theil_index,between_group_theil_index_std,generalized_entropy_index,generalized_entropy_index_std,differential_fairness_bias_amplification,differential_fairness_bias_amplification_std,tp_privileged,tp_privileged_std,tp_unprivileged,tp_unprivileged_std,tn_privileged,tn_privileged_std,tn_unprivileged,tn_unprivileged_std,fn_privileged,fn_privileged_std,fn_unprivileged,fn_unprivileged_std,fp_privileged,fp_privileged_std,fp_unprivileged,fp_unprivileged_std,accuracy_privileged,accuracy_privileged_std,accuracy_unprivileged,accuracy_unprivileged_std,recall_privileged,recall_privileged_std,recall_unprivileged,recall_unprivileged_std,specificity_privileged,specificity_privileged_std,specificity_unprivileged,specificity_unprivileged_std,precision_privileged,precision_privileged_std,precision_unprivileged,precision_unprivileged_std,npv_privileged,npv_privileged_std,npv_unprivileged,npv_unprivileged_std,selection_rate_privileged,selection_rate_privileged_std,selection_rate_unprivileged,selection_rate_unprivileged_std,false_positive_rate_privileged,false_positive_rate_privileged_std,false_positive_rate_unprivileged,false_positive_rate_unprivileged_std,false_negative_rate_privileged,false_negative_rate_privileged_std,false_negative_rate_unprivileged,false_negative_rate_unprivileged_std,false_discovery_rate_privileged,false_discovery_rate_privileged_std,false_discovery_rate_uprivileged,false_discovery_rate_uprivileged_std,false_omission_rate_privileged,false_omission_rate_privileged_std,false_omission_rate_uprivileged,false_omission_rate_uprivileged_std,error_rate_privileged,error_rate_privileged_std,error_rate_unprivileged,error_rate_unprivileged_std
bernoulli_nb,disparate_impact_remover,none,equalized_odds_postprocessing,10.804655861854553,1.1290930410837678,1381.1,13.008117123977277,4984.1,13.008117123977344,1830.9,13.008117123977277,861.9,13.008117123977287,0.7027158313093398,0.0028721830699883757,0.6157378510922871,0.005799428053489659,0.7313426265590609,0.001908747927216038,0.42998132004981315,0.004049849664999165,0.8525658569962367,0.002225131222028264,0.5063611365719523,0.00476924550833263,0.6735402388256739,0.0038540879903528596,0.8706524153239116,0.0,0.6925989566200732,0.0,0.31315588637000424,0.006954757864424306,0.5962883643773562,0.0,0.30315030775926577,0.00673254784200463,0.5667678923177938,0.005338196455998552,0.3390240716334887,0.004284998006885473,0.29728416869066016,0.002872183069988359,0.8110698770079431,0.0,0.9611595362764083,0.009991767578379116,0.49604044018363014,0.0074302285805248145,0.9795042988682356,0.014621544435556784,0.9856200199740262,0.003790723970785677,1.0405104550150033,0.010736867792677837,0.8655735750473592,0.0033290217659105188,1.0350191129806465,0.02590484100622484,0.8958356947252362,0.011931420510855755,0.00115624659215502,0.0036643920724334913,-0.1888177053923556,0.0012161349879170934,0.9611595362764083,0.009991767578379116,1.5040386983008236,0.015635286895793552,0.9667068674929273,0.024028713382591514,0.34172191464769075,0.008493927393848641,-0.0713291920816228,0.0,0.014696417867663491,0.007498287800134911,0.012925191480432219,0.009345142582754743,-0.03207615925579248,0.0039839493190491964,-0.010612698296122169,0.002801429130967408,0.251974833771455,0.005493313824220501,-0.012925191480432219,0.009345142582754764,-0.12566057701325617,0.0031550390007014273,0.012925191480432219,0.009345142582754743,0.0485482189594053,0.0,0.0011784647820651,0.0,0.0011784647820651,0.0,0.001164604226244,0.0,0.0485482189594053,0.0,0.001164604226244,0.0,0.11663144694325818,0.0011719382391686029,-0.7212016929669237,0.0,1159.9,12.01341842367199,221.2,2.9739610697594023,3094.9,12.01341842367198,1889.2,2.97396106975945,730.1,12.01341842367202,131.8,2.9739610697594023,1160.1,12.01341842367199,670.8,2.9739610697593757,0.6924003254678601,0.003909981586223585,0.7244764847236527,0.0020418544934839486,0.6137037037037036,0.006356306044270885,0.626628895184136,0.008424818894502506,0.7273560517038777,0.0028233650819440787,0.7379687500000001,0.0011617035428747903,0.49995689655172415,0.0051781975964103515,0.24798206278026905,0.003334037073721301,0.8091241830065359,0.0031407629865809294,0.9347847600197922,0.001471529475388181,0.3775427176566314,0.0,0.3062135255750086,0.0,0.2726439482961222,0.002823365081944068,0.26203125,0.0011617035428747643,0.38629629629629625,0.0063563060442708985,0.373371104815864,0.008424818894502507,0.5000431034482758,0.0051781975964103775,0.7520179372197309,0.003334037073721285,0.19087581699346404,0.0031407629865809264,0.06521523998020778,0.0014715294753881204,0.30759967453213993,0.003909981586223586,0.2755235152763474,0.0020418544934839183
bernoulli_nb,disparate_impact_remover,none,none,11.579513144493102,3.167450081306639,1787.0,0.0,5123.0,0.0,1692.0,0.0,456.0,0.0,0.7628615588430117,0.0,0.7967008470798038,0.0,0.7517241379310344,0.0,0.5136533486634091,0.0,0.9182649220290374,0.0,0.6246067808458581,0.0,0.7742124925054191,0.0,0.8706524153239116,0.0,0.6925989566200732,0.0,0.4866978232234166,0.0,0.5962883643773562,0.0,0.4628677924203136,0.0,0.7176130431290659,0.0,0.45412960609911057,0.0,0.2371384411569883,0.0,0.1696779056403826,0.0,0.0857396383623368,0.0,0.7362524703557312,0.0,0.5849304445534683,0.0,0.6426939832356623,0.0,11.663216909942944,0.0,0.9692568553771622,0.0,0.2944040893193436,0.0,0.2905044307516861,0.0,-0.3497594343639548,0.0,0.0752666455646371,0.0,0.0857396383623368,0.0,0.6413249794231771,0.0,3.3966919491912635,0.0,0.6991880788584486,0.0,-0.43509147987599145,0.0,0.3537973829758532,0.0,-0.3537973829758532,0.0,-0.21798659637767556,0.0,-0.3457214857520564,0.0,-0.1792261205304683,0.0,0.3537973829758531,0.0,-0.0286928294011941,0.0,-0.3537973829758532,0.0,0.1022190879679649,0.0,0.0052243709725012,0.0,0.0052243709725012,0.0,0.0053759936330309,0.0,0.1022190879679649,0.0,0.0053759936330309,0.0,0.0845970133410923,0.0,0.8418220653866417,0.0,1611.0,0.0,176.0,0.0,2646.0,0.0,2477.0,0.0,279.0,0.0,177.0,0.0,1609.0,0.0,83.0,0.0,0.6927583401139138,0.0,0.9107449364915894,0.0,0.8523809523809524,0.0,0.4985835694050992,0.0,0.6218566392479435,0.0,0.967578125,0.0,0.5003105590062111,0.0,0.6795366795366795,0.0,0.9046153846153846,0.0,0.9333082140165787,0.0,0.5240032546786005,0.0,0.0889117748026089,0.0,0.3781433607520564,0.0,0.032421875,0.0,0.1476190476190476,0.0,0.5014164305949008,0.0,0.4996894409937888,0.0,0.3204633204633205,0.0,0.0953846153846153,0.0,0.0666917859834212,0.0,0.3072416598860862,0.0,0.0892550635084106,0.0
bernoulli_nb,disparate_impact_remover,none,reject_option_classification,37.89281229972839,9.271791794427221,1660.0,0.0,5346.0,0.0,1469.0,0.0,583.0,0.0,0.7734599249282402,0.0,0.7400802496656264,0.0,0.784446074834923,0.0,0.530520933205497,0.0,0.901669758812616,0.0,0.6180193596425912,0.0,0.7622631622502747,0.0,0.8706524153239116,0.0,0.6925989566200732,0.0,0.4761253985743773,0.0,0.5962883643773562,0.0,0.4631580351976476,0.0,0.6858937277910917,0.0,0.44719827586206884,0.0,0.22654007507175972,0.0,0.8477731452258876,0.0,0.8069529236195903,0.0,0.575925687008128,0.0,0.8069529236195903,0.0,1.0269092207231998,0.0,0.9091526308917611,0.0,0.8793713910463984,0.0,2.4690411666021426,0.0,0.9260537831811643,0.0,0.0956926106609959,0.0,-0.1871459569632414,0.0,1.0999253216911764,0.0,1.6466653551052528,0.0,0.40501552324305107,0.0,0.1468263120131201,0.0,-0.055292162710466795,0.0,0.170625177990617,0.0,0.170625177990617,0.0,-0.0171598543830202,0.0,0.0207600433313748,0.0,0.2561165653732273,0.0,-0.1706251779906171,0.0,-0.11817534855325548,0.0,0.170625177990617,0.0,0.055776730998845704,0.0,0.0015555218604587,0.0,0.0015555218604587,0.0,0.0015346560783175,0.0,0.055776730998845704,0.0,0.0015346560783175,0.0,0.0900154501572442,0.0,-0.7654489456061397,0.0,1348.0,0.0,312.0,0.0,3371.0,0.0,1975.0,0.0,542.0,0.0,41.0,0.0,884.0,0.0,585.0,0.0,0.7679414157851913,0.0,0.7851012701682115,0.0,0.7132275132275132,0.0,0.8838526912181303,0.0,0.7922444183313748,0.0,0.771484375,0.0,0.6039426523297491,0.0,0.3478260869565217,0.0,0.8614873498594429,0.0,0.9796626984126984,0.0,0.3632221318144833,0.0,0.3079299691040165,0.0,0.2077555816686251,0.0,0.228515625,0.0,0.2867724867724868,0.0,0.1161473087818696,0.0,0.3960573476702509,0.0,0.6521739130434783,0.0,0.1385126501405571,0.0,0.0203373015873015,0.0,0.2320585842148087,0.0,0.21489872983178843,0.0
bernoulli_nb,none,none,equalized_odds_postprocessing,2.390677738189697,0.30213618733368347,1339.2,17.837538445025917,5117.2,17.83753844502581,1697.8,17.837538445025917,903.8,17.83753844502594,0.712784279090307,0.003938515885410904,0.5970575122603655,0.007952536087840353,0.7508730741012473,0.0026173937556897672,0.4409614751399407,0.005873407456379944,0.8498920445108785,0.002962554134699543,0.5072727272727273,0.006756643350388591,0.6739652931808064,0.005284964921764989,0.8706829660647998,0.0,0.6926378537495887,0.0,0.31811450082863,0.00966413442155257,0.5900160898977476,0.0,0.3110018408726114,0.009448055928649217,0.5575818136397702,0.007426737632203301,0.3398541961242322,0.006068158269202298,0.28721572090969305,0.003938515885410879,0.7907078010143878,0.0,0.9467989560990488,0.01193722073465908,0.5014977659012119,0.011313122495463623,0.9793337012879524,0.008535833164423016,0.9821511403575924,0.004196581148528333,1.056341584768685,0.013321252006665004,0.8647466612411815,0.0036949298205735176,1.0105295345322298,0.033128899257856274,0.8661639007591957,0.013875571885686028,-0.00486312211426283,0.005832537754885634,-0.19025254180023068,0.0018425803828319358,0.9467989560990488,0.01193722073465908,1.5197199000602775,0.01916059558897087,0.9905663684149955,0.03343200718972712,0.34925731460716936,0.01178757267087013,-0.0752362030202143,0.0,0.01550652805507828,0.0033921290453321003,0.00382825966395373,0.013517648171183736,-0.040208252504066226,0.0046100541609402895,-0.013554503892479391,0.0031908756832178904,0.25440353800766735,0.006963485234087129,-0.0038282596639537003,0.013517648171183729,-0.12610154559279402,0.003512730942654411,0.00382825966395373,0.013517648171183736,0.0477327323246351,0.0,0.0011392068675876,0.0,0.0011392068675876,0.0,0.0011260221906649,0.0,0.0477327323246351,0.0,0.0011260221906649,0.0,0.11814551257927111,0.0016646327403081473,-0.6958084502901831,0.0,1127.3,14.88511560810556,211.9,5.279941077112297,3173.3,14.885115608105728,1943.9,5.279941077112302,762.7,14.885115608105512,141.1,5.279941077112297,1081.7,14.88511560810556,616.1,5.279941077112288,0.699853539462978,0.004844626723549394,0.7400617919670444,0.003625088278140943,0.5964550264550265,0.007875722543971163,0.6002832861189802,0.014957340161791215,0.7457814336075206,0.0034982645377451163,0.7593359375000001,0.0020624769832470026,0.5103214124038027,0.006738395476734061,0.2559178743961353,0.006376740431295031,0.806224593495935,0.0037817875020593203,0.932326139088729,0.002532345840341703,0.3594792514239219,0.0,0.2842430484037075,0.0,0.2542185663924794,0.003498264537745127,0.2406640625,0.0020624769832469883,0.40354497354497354,0.007875722543971198,0.39971671388101976,0.014957340161791214,0.48967858759619737,0.006738395476734045,0.7440821256038647,0.006376740431295057,0.193775406504065,0.0037817875020593303,0.06767386091127095,0.002532345840341639,0.300146460537022,0.004844626723549421,0.25993820803295564,0.003625088278140956
bernoulli_nb,none,none,none,2.269351530075073,0.37303219088396594,1764.0,0.0,5209.0,0.0,1606.0,0.0,479.0,0.0,0.7698167365864429,0.0,0.7864467231386536,0.0,0.7643433602347762,0.0,0.5234421364985163,0.0,0.9157876230661038,0.0,0.6285408872260823,0.0,0.7753950416867149,0.0,0.8706829660647998,0.0,0.6926378537495887,0.0,0.4918570888893326,0.0,0.5900160898977476,0.0,0.4713486180191012,0.0,0.7146329606222654,0.0,0.4583008573655495,0.0,0.230183263413557,0.0,0.1726885456736531,0.0,0.0871354849279161,0.0,0.7433065810593901,0.0,0.5896594326789881,0.0,0.6620522345627535,0.0,11.47638072855464,0.0,0.9653042159054614,0.0,0.3158343736995422,0.0,0.2978945523069961,0.0,-0.3361884651463879,0.0,0.0718949305528545,0.0,0.0871354849279161,0.0,0.640402950170894,0.0,3.166216483299295,0.0,0.6741261258558755,0.0,-0.4193775720466347,0.0,0.3449900325254433,0.0,-0.3449900325254433,0.0,-0.2087464040577897,0.0,-0.3273868977673325,0.0,-0.1761621502533598,0.0,0.3449900325254433,0.0,-0.0323722891476506,0.0,-0.3449900325254433,0.0,0.0967854256229666,0.0,0.0046837093065094,0.0,0.0046837093065094,0.0,0.0048116508342362,0.0,0.0967854256229666,0.0,0.0048116508342362,0.0,0.0849083366651652,0.0,0.8242093843461575,0.0,1589.0,0.0,175.0,0.0,2729.0,0.0,2480.0,0.0,301.0,0.0,178.0,0.0,1526.0,0.0,80.0,0.0,0.7026851098454028,0.0,0.9114315139031925,0.0,0.8407407407407408,0.0,0.4957507082152974,0.0,0.6413631022326675,0.0,0.96875,0.0,0.5101123595505618,0.0,0.6862745098039216,0.0,0.9006600660066006,0.0,0.9330323551542513,0.0,0.5069161920260374,0.0,0.0875386199794026,0.0,0.3586368977673325,0.0,0.03125,0.0,0.1592592592592592,0.0,0.5042492917847026,0.0,0.4898876404494382,0.0,0.3137254901960784,0.0,0.0993399339933993,0.0,0.0669676448457486,0.0,0.2973148901545972,0.0,0.0885684860968074,0.0
bernoulli_nb,none,none,reject_option_classification,27.909470748901366,6.844383558586486,1627.0,0.0,5402.0,0.0,1413.0,0.0,616.0,0.0,0.7759991168028262,0.0,0.7253678109674543,0.0,0.7926632428466618,0.0,0.5351973684210526,0.0,0.8976404120970422,0.0,0.6159379140639788,0.0,0.759015526907058,0.0,0.8706829660647998,0.0,0.6926378537495887,0.0,0.4735223453780737,0.0,0.5900160898977476,0.0,0.4628625214643896,0.0,0.6772394272394272,0.0,0.4450218818380744,0.0,0.22400088319717373,0.0,0.8539417602144255,0.0,0.7934818228366616,0.0,0.5814723513728101,0.0,0.7934818228366616,0.0,1.0282881547109013,0.0,0.9003417305767897,0.0,0.8745271231932421,0.0,2.4888519748984863,0.0,0.9047120001160411,0.0,0.10169769625920891,0.0,-0.1887690629161303,0.0,1.1106893816410863,0.0,1.6507684926115807,0.0,0.4017916734645447,0.0,0.1466611149236507,0.0,-0.05143531829064,0.0,0.18136157201313,0.0,0.18136157201313,0.0,-0.0220193588015006,0.0,0.0220338205052879,0.0,0.2547139155462149,0.0,-0.18136157201313,0.0,-0.1228242102860457,0.0,0.18136157201313,0.0,0.057936243220855096,0.0,0.001678304139273,0.0,0.001678304139273,0.0,0.0016549708220491,0.0,0.057936243220855096,0.0,0.0016549708220491,0.0,0.0913472288827265,0.0,-0.7727051754736138,0.0,1317.0,0.0,310.0,0.0,3408.0,0.0,1994.0,0.0,573.0,0.0,43.0,0.0,847.0,0.0,566.0,0.0,0.7689178193653377,0.0,0.7909371781668383,0.0,0.6968253968253968,0.0,0.8781869688385269,0.0,0.8009400705052879,0.0,0.77890625,0.0,0.6085951940850277,0.0,0.3538812785388128,0.0,0.8560663149962322,0.0,0.9788905252822777,0.0,0.3521562245728234,0.0,0.3007209062821833,0.0,0.1990599294947121,0.0,0.22109375,0.0,0.3031746031746031,0.0,0.12181303116147299,0.0,0.3914048059149723,0.0,0.6461187214611872,0.0,0.1439336850037679,0.0,0.0211094747177221,0.0,0.2310821806346623,0.0,0.2090628218331617,0.0
bernoulli_nb,reweighing,none,equalized_odds_postprocessing,2.551565146446228,0.31316170094470713,1586.7,4.8316088877768655,5269.7,4.831608887776928,1545.3,4.8316088877768655,656.3,4.8316088877768735,0.7569441377787591,0.0010668158286104813,0.7074008024966563,0.002154083320453357,0.7732501834189288,0.0007089668213906131,0.5066091954022989,0.0015426592872850612,0.8892507593655079,0.0008153238082647264,0.5904,0.001797807958242585,0.7403254929577925,0.0014315250709219965,0.8783208475442796,0.0,0.7076347175755651,0.0,0.4362000430348961,0.002598273241246883,0.47151655116917024,0.0,0.424247935666199,0.002527079207113981,0.6554444811632518,0.001995872805591892,0.41884430132499695,0.001809086238354109,0.24305586222124081,0.0010668158286104945,0.7273232310055883,0.0,0.9368321666128804,0.015278662930774171,0.5082864111050683,0.009338781326993575,0.9382998667397636,0.017239448238600456,0.9886929118511232,0.0024841986498098574,1.039869485290922,0.00908229090842957,0.9086468157557178,0.002283074113101609,0.8673543998317689,0.03263451465117708,0.9483879379013492,0.013124152226848007,-0.02644621061906129,0.005240977220250126,-0.18568156261589785,0.0016950165956681053,0.9617252170748539,0.008405587832620985,1.6782063028192973,0.014667714050912564,1.1544063862993015,0.04358043504184245,0.3899397712710202,0.014720764779017457,-0.103346492268183,0.0,0.04408366683154217,0.012352090475052346,-0.04408366683154217,0.012352090475052346,-0.01276276459975575,0.003271941170363683,-0.008808754406580441,0.0019510596922724126,0.28504577349751653,0.005681972955268004,0.04408366683154213,0.012352090475052367,-0.08631735173427917,0.0023242261015891242,-0.04408366683154217,0.012352090475052346,0.0353203465683698,0.0,0.0006237634408548,0.0,0.0006237634408548,0.0,0.0006183535744747,0.0,0.0353203465683698,0.0,0.0006183535744747,0.0,0.09678202990982386,0.0004423233355491478,-0.6122813919150759,0.0,1350.1,3.348299734359384,236.6,4.195235392680604,3276.1,3.3482997343593572,1993.6,4.195235392680604,539.9,3.34829973435938,116.4,4.195235392680606,978.9,3.34829973435938,566.4,4.195235392680607,0.752839707078926,0.001089763949344015,0.7656024716786818,0.0028803538569725823,0.7143386243386243,0.0017715871610367105,0.6702549575070822,0.011884519526007371,0.7699412455934195,0.0007869094557836379,0.7787499999999999,0.0016387638252658755,0.5796908544439674,0.0014376555321422974,0.2946450809464508,0.005224452543811461,0.8585167714884696,0.0008774370373059334,0.9448341232227488,0.001988263219279924,0.3790073230268511,0.0,0.275660830758668,0.0,0.23005875440658047,0.0007869094557836501,0.22125,0.0016387638252658558,0.2856613756613756,0.0017715871610367152,0.3297450424929178,0.011884519526007387,0.4203091455560326,0.0014376555321423024,0.7053549190535492,0.0052244525438114265,0.14148322851153033,0.0008774370373059389,0.05516587677725114,0.0019882632192799094,0.24716029292107397,0.0010897639493439952,0.23439752832131822,0.002880353856972583
bernoulli_nb,reweighing,none,none,2.487342643737793,0.29274738902335584,1686.0,0.0,5594.0,0.0,1221.0,0.0,557.0,0.0,0.80370942812983,0.0,0.7516718680338832,0.0,0.8208363903154806,0.0,0.5799793601651186,0.0,0.9094456185986018,0.0,0.6547572815533981,0.0,0.7862541291746818,0.0,0.8783208475442796,0.0,0.7076347175755651,0.0,0.5293390616464007,0.0,0.47151655116917024,0.0,0.5207934753908143,0.0,0.7096556949238151,0.0,0.48672055427251737,0.0,0.19629057187017,0.0,0.3076540661985654,0.0,0.239892074742268,0.0,0.9925327377042,0.0,0.7867260218535006,0.0,0.7971922915000006,0.0,4.168541212019473,0.0,0.9339046139271184,0.0,0.5725871857258718,0.0,0.4128225603704469,0.0,-0.1782436590330785,0.0,-0.029087668861987305,0.0,0.239892074742268,0.0,0.9896349958205628,0.0,1.7464589235127481,0.0,0.4627979701514896,0.0,-0.2858391593253441,0.0,0.1906075572855464,0.0,-0.1658797607806106,0.0,-0.1420883405580383,0.0,-0.1906075572855464,0.0,-0.004359266637548,0.0,0.1658797607806106,0.0,-0.0625346043615228,0.0,-0.1658797607806106,0.0,0.0432805943391088,0.0,0.0009366049231732,0.0,0.0009366049231732,0.0,0.0009474057755819,0.0,0.0432805943391088,0.0,0.0009474057755819,0.0,0.082864357380392,0.0,0.2473680406195411,0.0,1470.0,0.0,216.0,0.0,3188.0,0.0,2406.0,0.0,420.0,0.0,137.0,0.0,1067.0,0.0,154.0,0.0,0.7580146460537022,0.0,0.9001029866117405,0.0,0.7777777777777778,0.0,0.6118980169971672,0.0,0.7492361927144536,0.0,0.93984375,0.0,0.5794245171462357,0.0,0.5837837837837838,0.0,0.8835920177383592,0.0,0.946126622099882,0.0,0.4128559804719284,0.0,0.1270168211465842,0.0,0.2507638072855464,0.0,0.06015625,0.0,0.22222222222222224,0.0,0.3881019830028329,0.0,0.4205754828537643,0.0,0.41621621621621613,0.0,0.1164079822616408,0.0,0.053873377900117904,0.0,0.2419853539462978,0.0,0.0998970133882595,0.0
bernoulli_nb,reweighing,none,reject_option_classification,28.55198061466217,8.124639701918126,1813.0,0.0,4971.0,0.0,1844.0,0.0,430.0,0.0,0.7489512033561493,0.0,0.8082924654480607,0.0,0.7294203961848863,0.0,0.4957615531856713,0.0,0.9203851138678024,0.0,0.6145762711864406,0.0,0.7688564308164735,0.0,0.8783208475442796,0.0,0.7076347175755651,0.0,0.4730406062911898,0.0,0.47151655116917024,0.0,0.4438548282310252,0.0,0.7177923826114498,0.0,0.4436016638120871,0.0,0.2510487966438507,0.0,0.8621683944826259,0.0,0.8615820597244745,0.0,0.5304024947972344,0.0,0.8615820597244745,0.0,1.0398356166503928,0.0,0.9016524477818223,0.0,0.9019018359557073,0.0,2.4902998236331566,0.0,1.0757655953597212,0.0,0.0775030656170286,0.0,-0.1830196280275847,0.0,1.1090747909132006,0.0,1.632640400318373,0.0,0.40155807365439083,0.0,0.1437230021598272,0.0,-0.058227965487893094,0.0,0.1266543759461607,0.0,0.1266543759461607,0.0,0.0185684274388511,0.0,0.0283517552878965,0.0,0.2695301551433438,0.0,-0.1266543759461606,0.0,-0.0965091009118256,0.0,0.1266543759461607,0.0,0.0517783393925604,0.0,0.0013404982151255,0.0,0.0013404982151255,0.0,0.0013237379563515,0.0,0.0517783393925604,0.0,0.0013237379563515,0.0,0.0847985766985452,0.0,-0.7822317558532971,0.0,1490.0,0.0,323.0,0.0,3149.0,0.0,1822.0,0.0,400.0,0.0,30.0,0.0,1106.0,0.0,738.0,0.0,0.7549227013832384,0.0,0.7363542739443872,0.0,0.7883597883597884,0.0,0.9150141643059492,0.0,0.7400705052878966,0.0,0.71171875,0.0,0.573959938366718,0.0,0.3044297832233741,0.0,0.8872921949845025,0.0,0.9838012958963283,0.0,0.4224572823433686,0.0,0.3642293168554754,0.0,0.2599294947121034,0.0,0.28828125,0.0,0.21164021164021157,0.0,0.0849858356940509,0.0,0.4260400616332819,0.0,0.6955702167766258,0.0,0.1127078050154973,0.0,0.0161987041036717,0.0,0.2450772986167616,0.0,0.2636457260556127,0.0
decision_tree,disparate_impact_remover,none,equalized_odds_postprocessing,11.582605242729187,2.711859861181341,1450.0,11.728408057172784,5536.0,18.37268503936098,1279.0,18.372685039360857,793.0,11.728408057172791,0.7712519319938176,0.001978998993118242,0.6464556397681676,0.00522889347176675,0.8123257520176083,0.0026959185677712045,0.5313447868640828,0.0034474843188274334,0.8747067864246381,0.0015269255314946336,0.583264037919376,0.003274499490731037,0.729390695892888,0.0024773621588239487,0.7566587367759287,0.0022647932959162,0.4790092854967625,0.0027564526581757114,0.4316106343634162,0.0044858754555467855,6.842821190928194,0.050660225620096366,0.4276969012138463,0.004447082916709556,0.6196006702518595,0.0041480090200966685,0.41170241522391715,0.003250518277962339,0.22874806800618233,0.0019789989931182418,0.709796792226334,0.010764981913700204,0.9409226758719154,0.015740042602845554,0.5410916521520017,0.013604206219952678,0.9678381513292482,0.018400660913857655,0.9872168169243537,0.004909776764404324,1.0580915760310854,0.022563609130621613,0.8902230327616877,0.0035870002207546684,0.9568897146719177,0.04910936272106643,0.8466210066387749,0.018273220584070212,-0.01347338680260248,0.009254104384804136,-0.18953667504965668,0.002973208148352475,0.9454908126185414,0.02048488022568739,1.690560431116277,0.021527498619657984,1.0474474680291812,0.05197445504611471,0.3605396315351639,0.016700440819672983,-0.0964633442241605,0.004469741927558151,0.02184999563518985,0.011034142883453934,-0.016469715364899478,0.018234296174149962,-0.03691087091143566,0.004449761873640292,-0.01047705824030547,0.0040318389732226225,0.2756865028745548,0.008171808172004403,0.01646971536489943,0.018234296174149945,-0.10338684722475855,0.003597043838953873,-0.016469715364899478,0.018234296174149962,0.039866465016926936,0.002053781057921839,0.00079656562395811,8.279863027435644e-05,0.00079656562395811,8.279863027435644e-05,0.00078876881370273,8.159017603375366e-05,0.039866465016926936,0.002053781057921839,0.00078876881370273,8.159017603375366e-05,0.10172329659782453,0.0008448330666549305,-0.5878611459179233,0.015094464493039876,1226.7,12.120231020900567,223.3,5.396500923952688,3439.7,13.93676193860442,2096.3,8.7438867533583,663.3,12.120231020900547,129.7,5.396500923952688,815.3,13.93676193860444,463.7,8.743886753358353,0.7593816110659073,0.001739553908635936,0.7962924819773429,0.004384907623676781,0.6490476190476191,0.00641282064597914,0.6325779036827195,0.015287538028194604,0.8083901292596944,0.0032753847094252183,0.8188671875000001,0.0034155807630305937,0.6007519771520662,0.0030445804530823697,0.3250654742775113,0.008507916648293166,0.8383467602572562,0.002136721831408166,0.9417336074820148,0.0024275228459009184,0.33230268510984534,0.003878397164463136,0.23583934088568484,0.0023783739204516095,0.1916098707403055,0.003275384709425246,0.1811328125,0.0034155807630306006,0.35095238095238096,0.006412820645979109,0.3674220963172804,0.015287538028194592,0.39924802284793376,0.0030445804530823952,0.6749345257224887,0.00850791664829315,0.16165323974274376,0.0021367218314081882,0.05826639251798512,0.002427522845900928,0.2406183889340927,0.0017395539086359482,0.20370751802265702,0.004384907623676775
