y_test_pred,y_test_proba,y_test,A_test
0.0,0.35236990202686114,0,1
0.0,0.00611885659569978,0,1
0.0,0.011209455912233423,0,1
1.0,0.36169583980447373,1,1
1.0,0.3695102325483391,1,1
0.0,0.08589871567986027,0,1
1.0,0.6092605579676272,1,0
1.0,0.601772487554079,1,1
0.0,0.027090479659522024,0,1
0.0,0.0020958067136599722,0,0
0.0,0.11296870216440891,0,1
0.0,6.080238415534338e-06,0,0
1.0,0.7971980187460855,1,1
0.0,0.2151610322465255,0,1
1.0,0.7253082603808427,1,1
0.0,0.0010977598778188326,0,0
0.0,0.007297891045703978,0,1
1.0,0.23289100179262454,1,0
0.0,0.0007483925756213161,0,1
1.0,0.9324532507446143,1,1
0.0,0.07149391125980821,0,1
0.0,0.002818455063375405,0,1
0.0,0.0021278125938973174,0,0
0.0,0.03546712744956841,0,1
0.0,0.07318351681019408,0,1
0.0,5.6262026966397076e-05,0,0
0.0,7.832626127075897e-05,0,0
0.0,0.03103743595889449,0,1
0.0,0.12108112595827607,1,1
1.0,0.9997637497219903,1,1
0.0,0.18731954830236908,0,1
0.0,0.019740403490480108,0,0
1.0,0.18763215630801144,0,0
0.0,0.001050616484717392,0,0
0.0,0.15143845531542838,0,1
1.0,0.8163623865643908,0,1
0.0,0.24877962128952533,0,1
0.0,0.22049955842576321,1,1
0.0,0.12170892155430367,0,1
0.0,0.016432793496479064,0,0
1.0,0.8488259738956597,1,1
0.0,0.01580682557181073,0,1
1.0,0.4624759958879439,0,1
1.0,0.5917085378254653,1,0
0.0,0.3383786325987831,0,1
1.0,0.3221941870602055,0,0
0.0,0.0030799979224539883,0,0
0.0,0.0007864345406508115,0,1
0.0,0.12949028060316467,1,1
1.0,0.7213316911591586,1,0
0.0,0.27058798042109705,0,1
0.0,0.25913754085005813,0,1
0.0,9.25904714101272e-05,0,0
1.0,0.5268059647967858,0,1
0.0,0.002859656593714982,0,1
0.0,0.001746812855896938,0,0
0.0,0.0008364512539526876,0,1
0.0,0.007155365898728049,0,0
0.0,0.1922522294515374,1,1
1.0,0.2591479247542991,1,0
0.0,0.001028099289418339,0,0
0.0,0.000671389876934544,0,0
