y_test_pred,y_test_proba,y_test,A_test
0,0.37106311572333917,0,1
0,0.007504767168969574,0,1
0,0.0032011559051460066,0,1
0,0.48953148359484966,1,1
1,0.5575392883146668,1,1
0,0.15104612901340914,0,1
0,0.49136602267846424,1,0
1,0.5360941412837444,1,1
0,0.02377060336576525,0,1
0,0.014523013785231501,0,0
0,0.09284922545932839,0,1
0,0.00019480519480519478,0,0
1,0.6887138168541694,1,1
0,0.46569805636687184,0,1
1,0.6784325927352182,1,1
0,0.0035044858523119392,0,0
0,0.028422956035148647,0,1
0,0.33110828278093246,1,0
0,0.0012267503098888255,0,1
1,0.8498590010686391,1,1
0,0.028645930832952596,0,1
0,0.0019466313355892791,0,1
0,0.004034027421034579,0,0
0,0.03460347967887297,0,1
0,0.22943797108859443,0,1
0,1.76678445229682e-05,0,0
0,0.009376469052630973,0,0
0,0.23525753851627493,0,1
0,0.15177614347918872,1,1
1,0.919246959890797,1,1
0,0.21615240264327906,0,1
0,0.036711647900802946,0,0
0,0.2179918452014773,0,0
0,0.000425531914893617,0,0
0,0.2601742492273214,0,1
1,0.711495633866884,0,1
0,0.21604317209591564,0,1
0,0.3430578305623657,1,1
0,0.1664967042354389,0,1
0,0.012064630356647843,0,0
1,0.9439826920213895,1,1
0,0.018033369610479175,0,1
0,0.46494651960963373,0,1
0,0.4100949236426801,1,0
0,0.22325400587826352,0,1
0,0.3153915828615809,0,0
0,0.010908494743272882,0,0
0,0.0020726143349706606,0,1
1,0.5823927582324558,1,1
0,0.4816978375741992,1,0
0,0.3689983648620492,0,1
0,0.22104229361769115,0,1
0,0.000196078431372549,0,0
1,0.6340987086078792,0,1
0,0.010364985054261942,0,1
0,0.0198695458945846,0,0
0,8.81057268722467e-05,0,1
0,0.024307073994711326,0,0
0,0.35519028631960403,1,1
0,0.37745821922949885,1,0
0,0.014135343632131411,0,0
0,0.008352434594265665,0,0
0,0.003505809584799686,0,0
1,0.6937335655457436,1,1
0,0.004343870279224971,0,1
1,0.624600995270492,0,1
0,0.3484890584287918,0,1
0,0.0033923178362504354,0,0
0,0.13134009816479963,0,0
1,0.6861526458882183,1,1
0,0.0298122792654629,0,0
0,0.007946301156761237,0,1
0,0.0070806869839142314,0,0
0,0.2598612768785559,1,1
1,0.6858974493833849,0,1
