y_test_pred,y_test_proba,y_test,A_test
0,0.30044007253678107,0,1
0,0.008609473229970117,0,1
0,0.006018783782613097,0,1
0,0.3828146110696537,1,1
1,0.5106213913062047,1,1
0,0.11818345892449457,0,1
1,0.7341031823059035,1,0
0,0.4280439953797683,1,1
0,0.013210366904405973,0,1
0,0.026433341812134158,0,0
0,0.12783338158855115,0,1
0,0.00015839931049705335,0,0
1,0.6726751735796154,1,1
0,0.39849446587828036,0,1
1,0.5912409940735482,1,1
0,0.0027517014379995434,0,0
0,0.029149647305084934,0,1
0,0.44856175939552073,1,0
0,0.0013749446729315476,0,1
1,0.8022577475271727,1,1
0,0.02968176335058839,0,1
0,0.0008902012591179053,0,1
0,0.0069027821303525635,0,0
0,0.029181463115610106,0,1
0,0.32349463552948915,0,1
0,3.559476836480952e-05,0,0
0,0.01305215882178369,0,0
0,0.20632153757301414,0,1
0,0.11460031147432072,1,1
1,0.8961403332906649,1,1
0,0.1305436931648217,0,1
0,0.07368889080733228,0,0
0,0.25235100268265914,0,0
0,0.001274346384059822,0,0
0,0.1894496462381295,0,1
1,0.7101084974038152,0,1
0,0.1676012165284612,0,1
0,0.453304637301575,1,1
0,0.25522208193956275,0,1
0,0.021873690110903617,0,0
1,0.979382008023524,1,1
0,0.020663637315106342,0,1
0,0.331497375964711,0,1
1,0.6595515125277116,1,0
0,0.15566506835255098,0,1
0,0.4387654639023828,0,0
0,0.022014683341928614,0,0
0,0.0005002375018750571,0,1
1,0.5291242202130902,1,1
1,0.7115352093664972,1,0
0,0.3390634823174392,0,1
0,0.1467301696924219,0,1
0,0.0011249834817988202,0,0
1,0.5499086505843322,0,1
0,0.0027917896985110496,0,1
0,0.036579016964336346,0,0
0,0.0004168884479148302,0,1
0,0.025078696258274073,0,0
0,0.24299745587195076,1,1
1,0.6276787505075484,1,0
0,0.01992027611713384,0,0
0,0.012735389856979914,0,0
0,0.006029086438765245,0,0
1,0.6011093957311917,1,1
0,0.003458650044925567,0,1
1,0.5438260444046443,0,1
0,0.2870970019925972,0,1
0,0.00999801989859585,0,0
0,0.14411679688936438,0,0
1,0.6138717142703944,1,1
0,0.08129796024141432,0,0
0,0.012188473892069944,0,1
0,0.009953502725479327,0,0
0,0.2221565196160055,1,1
1,0.6558332999877983,0,1
0,0.09052621624343792,0,0
0,0.3923274082154046,0,1
0,0.46500955205328215,1,1
1,0.9672053764341084,1,1
0,0.04882945474669309,0,1
0,0.0865691713584576,0,0
0,0.05659482063521108,0,1
0,0.09468833627548329,0,1
0,0.037972230404906014,0,1
0,0.16662513231881648,0,1
0,0.16245566861277222,0,1
0,0.24479342284662675,1,0
0,0.00025799575734879713,0,1
0,0.08546593613208847,0,1
0,0.043878947085022914,0,1
0,0.036373674574318976,1,1
0,0.08912646521042428,0,1
0,0.49952040385649926,1,1
0,0.07303396490311391,0,1
0,0.27468583360985277,0,1
0,0.015154929016053302,0,1
0,0.0045416595711816376,0,1
0,0.044141121272168474,0,0
0,0.08448823138625694,0,1
0,0.03954658222435225,0,1
0,0.032323644717304985,0,1
0,0.30044007253678107,0,1
1,0.9668999333528381,1,1
0,0.029023098183246422,0,0
0,0.1892173401781372,0,1
0,3.568596216821919e-05,0,1
0,0.07423510199547378,1,1
0,0.11299850564289066,0,1
0,0.014734357156704595,0,0
0,0.011705727773624457,0,1
0,0.006446894907452118,0,1
0,0.16914729814255336,0,1
0,0.21201132854498608,0,0
1,0.8531795953339744,1,0
0,0.48388212379239726,1,1
0,0.10406531720746252,1,1
1,0.6200957304227183,0,0
0,0.010198128669247701,0,1
0,0.0833930298740034,0,1
