id,data,time_execution,model,pre,in,post,true_positives,true_negatives,false_positives,false_negatives,accuracy,recall,specificity,precision,npv,f1-score,balanced_accuracy,roc_auc,pr_auc,mcc,log_loss,cohen_kappa_score,fbeta_score,jaccard_score,hamming_loss,demographic_parity_ratio,equal_odds_ratio,predictive_parity_ratio,equal_opportunity_ratio,tnr_ratio,fpr_ratio,npv_ratio,fnr_ratio,error_rate_ratio,average_odds_difference,average_predictive_value_difference,false_positive_rate_ratio,false_discovery_rate_ratio,false_negative_rate_ratio,false_omission_rate_ratio,statistical_parity_difference,equalized_odds_difference,equal_opportunity_difference,error_rate_difference,false_positive_rate_difference,false_discovery_rate_difference,false_negative_rate_difference,false_omission_rate_difference,true_positive_rate_difference,between_all_groups_coefficient_of_variation,between_all_groups_generalized_entropy_index,between_group_generalized_entropy_index,between_all_groups_theil_index,between_group_coefficient_of_variation,between_group_theil_index,generalized_entropy_index,differential_fairness_bias_amplification,tp_privileged,tp_unprivileged,tn_privileged,tn_unprivileged,fn_privileged,fn_unprivileged,fp_privileged,fp_unprivileged,accuracy_privileged,accuracy_unprivileged,recall_privileged,recall_unprivileged,specificity_privileged,specificity_unprivileged,precision_privileged,precision_unprivileged,npv_privileged,npv_unprivileged,selection_rate_privileged,selection_rate_unprivileged,false_positive_rate_privileged,false_positive_rate_unprivileged,false_negative_rate_privileged,false_negative_rate_unprivileged,false_discovery_rate_privileged,false_discovery_rate_uprivileged,false_omission_rate_privileged,false_omission_rate_uprivileged,error_rate_privileged,error_rate_unprivileged
d16ac1cb-c81a-421d-97ee-81c69a5ca026,2025-12-26 18:50:55,14.375046491622925,bernoulli_nb,disparate_impact_remover,none,equalized_odds_postprocessing,1386,4989,1826,857,0.7037977478472068,0.6179224253232278,0.7320616287600881,0.4315068493150685,0.8534040369483408,0.5081576535288725,0.674992027041658,0.8706524153239115,0.6925989566200732,0.3157756593326004,0.5962883643773562,0.3056863769006647,0.5687787261982928,0.34062423199803393,0.2962022521527931,0.8110698770079431,0.9560906515580736,0.464445868033312,0.9560906515580736,0.9966549408138518,1.0092111747090708,0.875264465743699,0.9325563325563325,0.9366765366788647,-0.014887643438101866,-0.19369007922866294,0.9908728966346155,1.5505346671265954,1.072321279786702,0.3790556301689404,-0.0713291920816228,0.027321372363865337,-0.027321372363865337,-0.019146459699051155,-0.0024539145123383954,0.27147054275552807,0.02732137236386528,-0.1159096157017978,-0.027321372363865337,0.048548218959405316,0.0011784647820651808,0.0011784647820651808,0.001164604226244075,0.048548218959405316,0.001164604226244075,0.11618999201806068,-0.7212016929669237,1176.0,210.0,3111.0,1878.0,714.0,143.0,1144.0,682.0,0.6976403580146461,0.7167868177136972,0.6222222222222222,0.5949008498583569,0.7311398354876616,0.73359375,0.506896551724138,0.23542600896860988,0.8133333333333334,0.9292429490351312,0.3775427176566314,0.3062135255750086,0.2688601645123384,0.26640625,0.37777777777777777,0.40509915014164305,0.49310344827586206,0.7645739910313901,0.18666666666666668,0.07075705096486888,0.3023596419853539,0.28321318228630277
79fe6997-2008-4f7a-843e-39c122086350,2025-12-26 18:51:18,11.871589183807373,bernoulli_nb,disparate_impact_remover,none,none,1787,5123,1692,456,0.7628615588430117,0.7967008470798038,0.7517241379310344,0.5136533486634091,0.9182649220290374,0.6246067808458581,0.7742124925054191,0.8706524153239115,0.6925989566200732,0.48669782322341665,0.5962883643773562,0.4628677924203136,0.7176130431290659,0.45412960609911057,0.2371384411569883,0.16967790564038268,0.08573963836233686,0.7362524703557312,0.5849304445534683,0.6426939832356623,11.663216909942943,0.9692568553771622,0.2944040893193436,0.2905044307516861,-0.34975943436395485,0.07526664556463712,0.08573963836233686,0.6413249794231771,3.3966919491912635,0.6991880788584486,-0.43509147987599156,0.3537973829758532,-0.3537973829758532,-0.2179865963776756,-0.3457214857520564,-0.17922612053046832,0.35379738297585317,-0.028692829401194136,-0.3537973829758532,0.10221908796796492,0.005224370972501276,0.005224370972501276,0.005375993633030929,0.10221908796796492,0.005375993633030929,0.08459701334109238,0.8418220653866417,1611.0,176.0,2646.0,2477.0,279.0,177.0,1609.0,83.0,0.6927583401139138,0.9107449364915894,0.8523809523809524,0.4985835694050991,0.6218566392479435,0.967578125,0.5003105590062111,0.6795366795366795,0.9046153846153846,0.9333082140165787,0.5240032546786005,0.08891177480260899,0.3781433607520564,0.032421875,0.14761904761904762,0.5014164305949008,0.4996894409937888,0.3204633204633205,0.09538461538461539,0.06669178598342125,0.3072416598860862,0.08925506350841061
c1b259dc-c6dd-4d45-83f5-355b7bf3baec,2025-12-26 18:52:02,35.448575496673584,bernoulli_nb,disparate_impact_remover,none,reject_option_classification,1660,5346,1469,583,0.7734599249282402,0.7400802496656264,0.784446074834923,0.530520933205497,0.9016697588126159,0.6180193596425912,0.7622631622502747,0.8706524153239115,0.6925989566200732,0.4761253985743773,0.5962883643773562,0.46315803519764764,0.6858937277910917,0.44719827586206895,0.22654007507175977,0.8477731452258876,0.8069529236195904,0.575925687008128,0.8069529236195904,1.0269092207231998,0.9091526308917613,0.8793713910463984,2.4690411666021426,0.9260537831811645,0.09569261066099595,-0.18714595696324143,1.0999253216911764,1.6466653551052528,0.40501552324305107,0.14682631201312016,-0.05529216271046683,0.17062517799061705,0.17062517799061705,-0.017159854383020257,0.02076004333137485,0.25611656537322736,-0.1706251779906171,-0.11817534855325552,0.17062517799061705,0.05577673099884571,0.0015555218604587982,0.0015555218604587982,0.0015346560783175511,0.05577673099884571,0.0015346560783175511,0.09001545015724427,-0.7654489456061397,1348.0,312.0,3371.0,1975.0,542.0,41.0,884.0,585.0,0.7679414157851913,0.7851012701682115,0.7132275132275132,0.8838526912181303,0.7922444183313748,0.771484375,0.6039426523297491,0.34782608695652173,0.8614873498594429,0.9796626984126984,0.3632221318144833,0.3079299691040165,0.20775558166862515,0.228515625,0.2867724867724868,0.11614730878186968,0.3960573476702509,0.6521739130434783,0.1385126501405571,0.020337301587301588,0.23205858421480874,0.21489872983178848
955e1ca8-4c0b-4efd-8acb-c4103abc3d93,2025-12-26 18:52:14,2.4342093467712402,bernoulli_nb,none,none,equalized_odds_postprocessing,1303,5081,1734,940,0.7047913446676971,0.5809184128399465,0.7455612619222304,0.42904181758314125,0.8438797541936556,0.49356060606060603,0.6632398373810884,0.8706829660647997,0.6926378537495887,0.29850183582227885,0.5900160898977476,0.29182769161030253,0.5425097843284203,0.32763389489565,0.29520865533230295,0.7907078010143878,0.9414115430216804,0.4866086693495357,0.9765659141504244,0.9798131652424371,1.0622346915253091,0.862688163224105,0.9682678919521025,0.8671807845279147,-0.014453160628533412,-0.1917081081854169,0.9414115430216804,1.5110724899519525,1.032772033764254,0.36413833400284845,-0.07523620302021439,0.015242637338425347,-0.013663683918641478,-0.04095889557682697,-0.015242637338425347,0.2561146429953878,0.013663683918641423,-0.12730157337544598,-0.013663683918641478,0.04773273232463515,0.0011392068675876348,0.0011392068675876348,0.0011260221906649606,0.04773273232463515,0.0011260221906649606,0.12152376487483707,-0.6958084502901831,1102.0,201.0,3148.0,1933.0,788.0,152.0,1107.0,627.0,0.6916192026037429,0.7325780981805698,0.5830687830687831,0.5694050991501416,0.7398354876615746,0.755078125,0.4988682661837936,0.2427536231884058,0.7997967479674797,0.9270983213429257,0.3594792514239219,0.2842430484037075,0.26016451233842536,0.244921875,0.41693121693121693,0.43059490084985835,0.5011317338162065,0.7572463768115942,0.20020325203252032,0.07290167865707434,0.3083807973962571,0.26742190181943015
a3f1ab7f-1640-4f12-bad5-26b138a81c83,2025-12-26 18:52:25,2.5812017917633057,bernoulli_nb,none,none,none,1764,5209,1606,479,0.7698167365864429,0.7864467231386536,0.7643433602347762,0.5234421364985163,0.9157876230661041,0.6285408872260823,0.7753950416867149,0.8706829660647997,0.6926378537495887,0.4918570888893326,0.5900160898977476,0.4713486180191012,0.7146329606222654,0.4583008573655495,0.23018326341355708,0.17268854567365313,0.08713548492791612,0.7433065810593901,0.5896594326789881,0.6620522345627535,11.476380728554641,0.9653042159054614,0.31583437369954226,0.2978945523069961,-0.33618846514638795,0.07189493055285456,0.08713548492791612,0.640402950170894,3.166216483299295,0.6741261258558755,-0.41937757204663473,0.34499003252544336,-0.34499003252544336,-0.20874640405778977,-0.32738689776733254,-0.1761621502533598,0.3449900325254433,-0.032372289147650654,-0.34499003252544336,0.09678542562296663,0.004683709306509402,0.004683709306509402,0.004811650834236289,0.09678542562296663,0.004811650834236289,0.08490833666516522,0.8242093843461575,1589.0,175.0,2729.0,2480.0,301.0,178.0,1526.0,80.0,0.7026851098454028,0.9114315139031925,0.8407407407407408,0.49575070821529743,0.6413631022326675,0.96875,0.5101123595505618,0.6862745098039216,0.9006600660066006,0.9330323551542513,0.5069161920260374,0.08753861997940268,0.35863689776733254,0.03125,0.15925925925925927,0.5042492917847026,0.4898876404494382,0.3137254901960784,0.09933993399339934,0.06696764484574869,0.2973148901545972,0.08856848609680745
fca1564d-8897-4d35-8367-41cdd301e8ac,2025-12-26 18:53:00,26.523924827575684,bernoulli_nb,none,none,reject_option_classification,1627,5402,1413,616,0.7759991168028262,0.7253678109674543,0.7926632428466618,0.5351973684210526,0.8976404120970423,0.6159379140639788,0.759015526907058,0.8706829660647997,0.6926378537495887,0.47352234537807375,0.5900160898977476,0.46286252146438966,0.6772394272394272,0.4450218818380744,0.22400088319717376,0.8539417602144255,0.7934818228366616,0.5814723513728101,0.7934818228366616,1.0282881547109013,0.9003417305767897,0.8745271231932421,2.4888519748984863,0.9047120001160412,0.10169769625920899,-0.18876906291613033,1.1106893816410863,1.6507684926115809,0.40179167346454475,0.1466611149236507,-0.051435318290640075,0.18136157201313008,0.18136157201313008,-0.022019358801500633,0.022033820505287904,0.2547139155462149,-0.18136157201313008,-0.12282421028604576,0.18136157201313008,0.05793624322085519,0.001678304139273044,0.001678304139273044,0.0016549708220491574,0.05793624322085519,0.0016549708220491574,0.09134722888272655,-0.7727051754736138,1317.0,310.0,3408.0,1994.0,573.0,43.0,847.0,566.0,0.7689178193653377,0.7909371781668383,0.6968253968253968,0.8781869688385269,0.8009400705052879,0.77890625,0.6085951940850277,0.3538812785388128,0.8560663149962321,0.9788905252822778,0.3521562245728234,0.30072090628218334,0.1990599294947121,0.22109375,0.30317460317460315,0.12181303116147309,0.3914048059149723,0.6461187214611872,0.1439336850037679,0.02110947471772214,0.23108218063466235,0.20906282183316172
77978202-9e10-49cd-b4e8-2784277e65c7,2025-12-26 18:53:11,2.6145496368408203,bernoulli_nb,reweighing,none,equalized_odds_postprocessing,1589,5272,1543,654,0.7574519761536763,0.7084262148907713,0.7735876742479824,0.5073435504469987,0.8896388795140061,0.5912558139534884,0.7410069445693768,0.8783208475442796,0.7076347175755651,0.4374369040047454,0.4715165511691702,0.42545090600410584,0.6563945803040317,0.4197041732699419,0.24254802384632368,0.7273232310055883,0.9468781790437436,0.5236187106670935,0.9666033868055177,0.9842914218566392,1.056102064797717,0.9046016771488469,0.9236748436748436,0.9255868337203483,-0.018028184860999816,-0.18287009989677702,0.9468781790437436,1.6522982863093512,1.0826320613231128,0.36569556732645664,-0.10334649226818304,0.023784043047499037,-0.023784043047499037,-0.018491278260216126,-0.012272326674500594,0.27531524922374073,0.023784043047499148,-0.0904249505698133,-0.023784043047499037,0.03532034656836984,0.0006237634408548775,0.0006237634408548775,0.0006183535744747211,0.03532034656836984,0.0006183535744747211,0.09657146988822599,-0.6122813919150759,1346.0,243.0,3272.0,2000.0,544.0,110.0,983.0,560.0,0.7515052888527258,0.769996567112942,0.7121693121693121,0.6883852691218131,0.7689776733254994,0.78125,0.5779304422498927,0.3026151930261519,0.8574423480083857,0.9478672985781991,0.3790073230268511,0.27566083075866804,0.2310223266745006,0.21875,0.2878306878306878,0.311614730878187,0.42206955775010735,0.6973848069738481,0.14255765199161424,0.052132701421800945,0.24849471114727417,0.23000343288705805
9366d004-103a-4b25-a667-afe5d8bb32fc,2025-12-26 18:53:23,2.432457447052002,bernoulli_nb,reweighing,none,none,1686,5594,1221,557,0.80370942812983,0.7516718680338832,0.8208363903154806,0.5799793601651186,0.9094456185986018,0.6547572815533981,0.7862541291746818,0.8783208475442796,0.7076347175755651,0.5293390616464007,0.4715165511691702,0.5207934753908143,0.7096556949238151,0.4867205542725173,0.19629057187017002,0.3076540661985654,0.23989207474226804,0.9925327377041999,0.7867260218535006,0.7971922915000006,4.168541212019473,0.9339046139271185,0.5725871857258718,0.41282256037044696,-0.17824365903307854,-0.02908766886198734,0.23989207474226804,0.9896349958205629,1.7464589235127481,0.46279797015148966,-0.2858391593253441,0.19060755728554643,-0.16587976078061062,-0.14208834055803832,-0.19060755728554643,-0.004359266637548043,0.16587976078061067,-0.06253460436152283,-0.16587976078061062,0.04328059433910889,0.0009366049231732523,0.0009366049231732523,0.0009474057755819901,0.04328059433910889,0.0009474057755819901,0.08286435738039202,0.2473680406195411,1470.0,216.0,3188.0,2406.0,420.0,137.0,1067.0,154.0,0.7580146460537022,0.9001029866117405,0.7777777777777778,0.6118980169971672,0.7492361927144536,0.93984375,0.5794245171462357,0.5837837837837838,0.8835920177383592,0.9461266220998821,0.4128559804719284,0.12701682114658427,0.2507638072855464,0.06015625,0.2222222222222222,0.3881019830028329,0.4205754828537643,0.41621621621621624,0.1164079822616408,0.05387337790011797,0.24198535394629783,0.09989701338825951
f5d942fb-42c8-4e57-940d-df0d2e42121b,2025-12-26 18:53:58,26.410627365112305,bernoulli_nb,reweighing,none,reject_option_classification,1813,4971,1844,430,0.7489512033561493,0.8082924654480607,0.7294203961848863,0.49576155318567133,0.9203851138678023,0.6145762711864406,0.7688564308164735,0.8783208475442796,0.7076347175755651,0.4730406062911898,0.4715165511691702,0.4438548282310252,0.7177923826114498,0.4436016638120871,0.2510487966438507,0.8621683944826258,0.8615820597244745,0.5304024947972344,0.8615820597244745,1.0398356166503928,0.9016524477818222,0.9019018359557074,2.4902998236331566,1.0757655953597212,0.07750306561702863,-0.18301962802758473,1.1090747909132006,1.632640400318373,0.40155807365439095,0.14372300215982722,-0.05822796548789316,0.1266543759461607,0.1266543759461607,0.01856842743885112,0.028351755287896574,0.26953015514334383,-0.12665437594616064,-0.09650910091182562,0.1266543759461607,0.05177833939256048,0.0013404982151255902,0.0013404982151255902,0.0013237379563515578,0.05177833939256048,0.0013237379563515578,0.08479857669854522,-0.7822317558532971,1490.0,323.0,3149.0,1822.0,400.0,30.0,1106.0,738.0,0.7549227013832384,0.7363542739443872,0.7883597883597884,0.9150141643059491,0.7400705052878966,0.71171875,0.573959938366718,0.30442978322337416,0.8872921949845026,0.9838012958963283,0.4224572823433686,0.36422931685547544,0.2599294947121034,0.28828125,0.21164021164021163,0.08498583569405099,0.42604006163328195,0.6955702167766258,0.11270780501549732,0.016198704103671708,0.24507729861676164,0.26364572605561276
0876a327-c0ff-45f8-894a-9ab46f884ad9,2025-12-26 18:54:19,12.429419755935669,decision_tree,disparate_impact_remover,none,equalized_odds_postprocessing,1449,5617,1198,794,0.780083903731508,0.6460098082924655,0.8242112986060162,0.5474121647147714,0.8761503665574794,0.592638036809816,0.7351105534492408,0.760130988754776,0.48660146642879404,0.44628246917794173,6.6704302596755065,0.44343018197438566,0.6235476374903176,0.4210985178727114,0.21991609626849193,0.6936387844546742,0.9510232119422573,0.5414857568423013,0.9532923374559523,0.9894286327595097,1.051499045914682,0.8941411445359989,0.919924188580905,0.8455838153135729,-0.019583990742211455,-0.19134772175845044,0.9510232119422573,1.7401214161206948,1.0870460983775432,0.37342110207477786,-0.09931188630859056,0.030397050227078615,-0.030397050227078615,-0.035733086187811125,-0.008770931257344294,0.2831187344799043,0.03039705022707856,-0.09957670903699653,-0.030397050227078615,0.03893483827691385,0.000757960815824718,0.000757960815824718,0.0007507410166408244,0.03893483827691385,0.0007507410166408244,0.09985720451921921,-0.5649660305337443,1230.0,219.0,3493.0,2124.0,660.0,134.0,762.0,436.0,0.7685923515052888,0.8043254376930999,0.6507936507936508,0.6203966005665722,0.8209165687426557,0.8296875,0.6174698795180723,0.33435114503816793,0.8410787382614977,0.9406554472984943,0.3241659886086249,0.22485410230003433,0.1790834312573443,0.1703125,0.3492063492063492,0.37960339943342775,0.3825301204819277,0.665648854961832,0.1589212617385023,0.05934455270150576,0.23140764849471118,0.19567456230690006
610804aa-01b3-4801-bc06-df10283c0f70,2025-12-26 18:54:40,11.790438652038574,decision_tree,disparate_impact_remover,none,none,1399,5925,890,844,0.8085670125855597,0.6237182345073562,0.8694057226705796,0.6111839231105286,0.8753139311567439,0.6173874669020301,0.7465619785889679,0.7551543581089812,0.48369981713342813,0.4897997009542291,6.650200880591189,0.48975482809950965,0.6211704111535388,0.4465368656240026,0.1914329874144403,0.39498588385446265,0.3754627238292011,0.8753093874014224,0.8775034998326678,0.886145926720798,2.6633802413229772,0.8913369567411975,0.8237145570478904,0.4773995127922387,-0.0922327391488272,-0.08987912186745028,0.3754627238292011,1.2064436864235404,1.2140127808156005,0.37467877451337755,-0.18982379429269258,0.10656029670975323,-0.07790518158790116,-0.12025339119801048,-0.10656029670975323,0.07773761221135389,0.0779051815879011,-0.10202063152354666,-0.07790518158790116,0.0015975398940579486,1.2760668565533408e-06,1.2760668565533408e-06,1.2765868087409457e-06,0.0015975398940579486,1.2765868087409457e-06,0.09473891427627176,-0.002477401944896984,1202.0,197.0,3529.0,2396.0,688.0,156.0,726.0,164.0,0.7698942229454842,0.8901476141434946,0.635978835978836,0.5580736543909348,0.8293772032902468,0.9359375,0.6234439834024896,0.5457063711911357,0.8368508418306854,0.9388714733542319,0.31375101708706266,0.12392722279437006,0.17062279670975322,0.0640625,0.364021164021164,0.44192634560906513,0.37655601659751037,0.45429362880886426,0.1631491581693147,0.061128526645768025,0.23010577705451585,0.10985238585650536
